,State,County,Votes_Norm,Trump_Votes,Hillary_Votes,Independent_Votes,Total_Votes,Trump_Perc,Hillary_Perc,Independent_Perc,Rank,Population,latitude,longitude,distance_100000,distance_300000,distance_500000,distance_1000000,Angle,Angle_Rad,Angle_Deg
2387.0,SD,Turner County,0.476,2937,961,252,4150,70.8,23.2,6.1,2582.0,8308.0,43.32764375,-97.124391,46.7730071,237.1446831,237.1446831,343.0642515,-61.5755200851,1.07469556411,61.5755200851
2388.0,SD,Union County,0.388,5288,2227,380,7895,67.0,28.2,4.9,2118.0,14855.0,42.741246,-96.6286914,60.12319331,163.642268,163.642268,354.0610538,67.1698893278,-1.17233572697,-67.1698893278
2389.0,SD,Walworth County,0.581,1896,457,124,2477,76.5,18.4,5.0,2808.0,5459.0,45.4459256,-100.110793,268.5026787,557.6690797,557.6690797,520.4122125,-54.4790919109,0.950839527343,54.4790919109
2390.0,SD,Yankton County,0.245,5654,3301,661,9616,58.8,34.3,6.8,1705.0,22603.0,42.97973117,-97.34366833,88.58028258,208.1652126,208.1652126,380.1066006,75.8181662714,1.32327663426,75.8181662714
2391.0,SD,Ziebach County,0.02,368,352,46,766,48.0,46.0,6.0,2988.0,2869.0,45.0212535,-101.5879135,149.5593283,628.4157806,600.4093575,636.2615303,-88.8540080016,1.55079499322,88.8540080016
2392.0,TN,Anderson County,0.343,19201,9010,1512,29723,64.6,30.3,5.0,727.0,75416.0,36.1481795,-84.16492533,25.68791514,25.68791514,233.7806497,428.9019667,69.9402439494,-1.22068753656,-69.9402439494
2393.0,TN,Bedford County,0.528,11455,3384,461,15300,74.9,22.1,3.1,1056.0,45573.0,35.5319268,-86.4151568,33.77878639,81.47216114,81.47216114,480.6600232,58.1295777783,1.01455252503,58.1295777783
2394.0,TN,Benton County,0.513,4715,1474,133,6322,74.6,23.3,2.1,2021.0,16361.0,36.08743025,-88.0521455,69.6550859,116.8367731,116.8367731,340.0776818,59.1361343402,1.03212025114,59.1361343402
2395.0,TN,Bledsoe County,0.586,3621,896,133,4650,77.9,19.3,2.9,2251.0,12792.0,35.609437,-85.210253,48.67382054,48.67382054,155.1408188,529.3000765,-54.1263331177,0.944682724935,54.1263331177
2396.0,TN,Blount County,0.488,37385,12085,2379,51849,72.1,23.3,4.6,493.0,124177.0,35.74361713,-83.95822275,0.0,35.64076543,198.5851208,435.3086718,60.7907880662,-1.06099940664,-60.7907880662
2397.0,TN,Bradley County,0.591,29761,7070,1561,38392,77.5,18.4,4.1,580.0,101134.0,35.19106033,-84.85229567,0.0,27.40325594,143.0215704,561.9058591,53.7719966108,-0.938498386229,-53.7719966108
2398.0,TN,Campbell County,0.609,9860,2248,396,12504,78.9,18.0,3.2,1168.0,40420.0,36.423617,-84.14802943,45.94472633,45.94472633,235.9871449,412.6723483,-52.4827684742,-0.915997110437,-52.4827684742
2399.0,TN,Cannon County,0.544,4006,1126,167,5299,75.6,21.2,3.1,2186.0,13811.0,35.81888125,-86.100496,28.75087814,73.76892484,73.76892484,478.7660976,-57.043646409,0.99559944718,57.043646409
2400.0,TN,Carroll County,0.523,7731,2323,279,10333,74.8,22.5,2.8,1475.0,28390.0,35.95921285,-88.44614492,107.3639801,154.1512971,154.1512971,334.5409576,-58.4662984373,-1.02042940918,-58.4662984373
2401.0,TN,Carter County,0.641,16897,3453,643,20993,80.5,16.4,3.0,888.0,57355.0,36.2968988,-82.1885412,26.42032696,155.137802,167.90351,270.1526069,50.1335725409,0.874995906627,50.1335725409
2402.0,TN,Cheatham County,0.469,11295,3877,651,15823,71.4,24.5,4.1,1191.0,39271.0,36.2540964,-87.07468,28.48532064,28.48532064,28.48532064,381.7046517,-62.0305960668,1.08263813834,62.0305960668
2403.0,TN,Chester County,0.603,3827,902,121,4850,78.9,18.6,2.6,1967.0,17171.0,35.4608665,-88.52534175,124.6835118,124.6835118,124.6835118,381.8224407,52.9149396757,-0.923539920835,-52.9149396757
2404.0,TN,Claiborne County,0.631,8589,1831,286,10706,80.2,17.1,2.7,1395.0,31736.0,36.52514836,-83.71717236,54.03218207,54.03218207,255.2810607,374.6302362,50.8760606835,-0.887954769371,-50.8760606835
2405.0,TN,Clay County,0.491,2140,707,72,2919,73.3,24.2,2.5,2611.0,7840.0,36.5501615,-85.5720525,77.83298605,113.3177077,113.3177077,450.2565402,-60.5936701149,1.05755904937,60.5936701149
2406.0,TN,Cocke County,0.645,9791,1980,337,12108,80.9,16.4,2.8,1286.0,35571.0,35.95053267,-83.107398,64.98520509,72.54976068,220.1900878,359.0570849,49.8343245307,-0.869773043568,-49.8343245307
2407.0,TN,Coffee County,0.486,14409,4741,745,19895,72.4,23.8,3.8,935.0,53222.0,35.5049945,-86.10538775,46.39566801,90.52373093,98.16036313,502.3797044,-60.9219895192,1.06328930398,60.9219895192
2408.0,TN,Crockett County,0.496,3977,1302,107,5386,73.8,24.2,1.9,2130.0,14623.0,35.80584957,-89.12285214,97.01133895,97.01133895,97.01133895,327.6389547,60.2642868924,-1.05181022764,-60.2642868924
2409.0,TN,Cumberland County,0.578,20410,5202,686,26298,77.6,19.8,2.6,890.0,57029.0,35.94916525,-84.95468075,84.62303652,87.92928721,165.3882426,485.7076063,54.6900041048,-0.954520639558,-54.6900041048
2410.0,TN,Davidson County,-0.26,84365,148473,13361,246199,34.3,60.3,5.5,95.0,648295.0,36.20954788,-86.7626285,0.0,0.0,0.0,405.4314557,-105.070062145,-1.8338185297,-105.070062145
2411.0,TN,Decatur County,0.587,3580,894,103,4577,78.2,19.5,2.2,2319.0,11673.0,35.5867356,-88.1204938,114.0116225,140.7217424,140.7217424,384.7989841,-54.0555931417,0.943448079441,54.0555931417
2412.0,TN,Dekalb County,0.518,5164,1566,210,6940,74.4,22.6,3.0,1879.0,18901.0,35.9965165,-85.93065775,38.96394628,78.55632759,78.55632759,477.6389721,-58.8018091804,1.02628517633,58.8018091804
2413.0,TN,Dickson County,0.457,13213,4718,688,18619,71.0,25.3,3.7,973.0,50381.0,36.19120329,-87.35422357,27.44827927,53.24397238,53.24397238,369.3929166,-62.8063082361,1.09617686974,62.8063082361
2414.0,TN,Dyer County,0.554,10175,2815,300,13290,76.6,21.2,2.3,1210.0,38255.0,36.07876871,-89.38760329,109.8233913,109.8233913,109.8233913,292.1419517,-56.3581351443,-0.983635018552,-56.3581351443
2415.0,TN,Fayette County,0.372,13046,5865,395,19306,67.6,30.4,2.1,1206.0,38659.0,35.20476564,-89.45507173,36.02861653,36.02861653,36.02861653,385.9139753,68.1609845516,1.18963360183,68.1609845516
2416.0,TN,Fentress County,0.675,6032,1100,179,7311,82.5,15.0,2.5,1923.0,17940.0,36.33988067,-84.961107,100.2696539,100.2696539,162.5089792,445.8974284,47.5458497956,-0.829831624592,-47.5458497956
2417.0,TN,Franklin County,0.437,11526,4372,465,16363,70.4,26.7,2.8,1160.0,40772.0,35.15460044,-86.08555044,59.56925866,59.56925866,132.1251436,531.7429508,64.0873745768,-1.11853569532,-64.0873745768
2418.0,TN,Gibson County,0.437,13779,5255,450,19484,70.7,27.0,2.3,990.0,49626.0,35.9989765,-88.93373142,124.347247,124.347247,124.347247,312.7330054,-64.0873745768,1.11853569532,64.0873745768
2419.0,TN,Giles County,0.454,7964,2915,241,11120,71.6,26.2,2.2,1448.0,29072.0,35.12139625,-86.99554625,56.47561369,56.47561369,122.5613758,482.5888262,62.9993890883,1.09954676634,62.9993890883
2420.0,TN,Grainger County,0.684,6618,1154,213,7985,82.9,14.5,2.7,1700.0,22706.0,36.214375,-83.57691467,33.70859002,33.70859002,254.0992361,378.7770879,-46.8429865207,-0.817564346253,-46.8429865207
2421.0,TN,Greene County,0.61,18538,4211,742,23491,78.9,17.9,3.0,771.0,68819.0,36.187087,-82.8912305,35.45988941,91.91705521,212.8725763,327.9652133,52.4104970351,-0.91473573587,-52.4104970351
2422.0,TN,Grundy County,0.553,3626,998,126,4750,76.3,21.0,2.7,2202.0,13650.0,35.33474933,-85.73791683,56.21780372,56.21780372,134.186531,539.4323737,-56.4269300584,0.984835716311,56.4269300584
2423.0,TN,Hamblen County,0.572,15839,4075,665,20579,77.0,19.8,3.3,833.0,62746.0,36.2161982,-83.2550492,60.57739602,60.57739602,243.6298053,353.6802902,55.1101900814,-0.96185426832,-55.1101900814
2424.0,TN,Hamilton County,0.166,78661,55260,7167,141088,55.8,39.2,5.1,191.0,345545.0,35.17329569,-85.15236908,0.0,0.0,147.8541641,572.5653352,-80.4446685802,1.4040243324,80.4446685802
2425.0,TN,Hancock County,0.682,1842,322,65,2229,82.6,14.4,2.9,2705.0,6720.0,36.5015275,-83.168447,63.15029729,81.91780952,251.9155524,331.389732,46.9998715237,-0.820302506103,-46.9998715237
2426.0,TN,Hardeman County,0.079,4912,4174,156,9242,53.1,45.2,1.6,1545.0,26533.0,35.1826446,-88.9930738,77.8492009,77.8492009,77.8492009,397.3702412,-85.4689119708,1.49171392199,85.4689119708
2427.0,TN,Hardin County,0.642,8012,1622,315,9949,80.5,16.3,3.2,1566.0,25950.0,35.19886575,-88.24171263,146.3028282,146.3028282,146.3028282,418.6923141,50.0588833587,-0.873692334482,-50.0588833587
2428.0,TN,Hawkins County,0.634,16611,3502,581,20694,80.3,16.9,2.8,896.0,56587.0,36.453774,-82.94070243,42.33200595,96.61971735,231.9124146,315.97797,50.6541442648,-0.884081597202,-50.6541442648
2429.0,TN,Haywood County,-0.102,3010,3704,110,6824,44.1,54.3,1.6,1909.0,18240.0,35.5447645,-89.3077635,64.8100305,64.8100305,64.8100305,351.4696464,-95.8543510406,-1.67297402802,-95.8543510406
2430.0,TN,Henderson County,0.621,8118,1796,258,10172,79.8,17.7,2.6,1493.0,28023.0,35.61668433,-88.35662733,124.7978747,144.4885996,144.4885996,372.2110131,-51.6108033997,0.900778448924,51.6108033997
2431.0,TN,Henry County,0.498,9483,3061,343,12887,73.6,23.8,2.6,1382.0,32341.0,36.31038888,-88.29790063,81.16596449,138.4215739,138.4215739,307.3030178,60.132230957,-1.04950541677,-60.132230957
2432.0,TN,Hickman County,0.497,5685,1823,254,7762,73.2,23.5,3.3,1635.0,24170.0,35.81467513,-87.447112,54.16128359,75.67909168,75.67909168,396.2981815,-60.1982807151,1.05065820252,60.1982807151
2433.0,TN,Houston County,0.416,2180,865,120,3165,68.9,27.3,3.8,2571.0,8413.0,36.29232433,-87.765157,35.85732698,90.57096927,90.57096927,336.8827645,-65.417692956,1.14175413114,65.417692956
2434.0,TN,Humphreys County,0.414,4928,1967,244,7139,69.0,27.6,3.4,1908.0,18275.0,36.00917325,-87.808986,59.5012679,96.80043974,96.80043974,359.5896462,65.5436425052,1.14395236547,65.5436425052
2435.0,TN,Jackson County,0.472,3229,1129,89,4447,72.6,25.4,2.0,2329.0,11441.0,36.36028033,-85.71251033,57.02884077,95.81147467,95.81147467,469.4577279,-61.8358006304,-1.07923831661,-61.8358006304
2436.0,TN,Jefferson County,0.593,14760,3490,744,18994,77.7,18.4,3.9,952.0,52191.0,36.0665696,-83.4792734,37.94932342,37.94932342,239.6502828,379.5729369,53.6298124213,-0.936016803978,-53.6298124213
2437.0,TN,Johnson County,0.673,5400,988,168,6556,82.4,15.1,2.6,1916.0,18095.0,36.4513482,-81.83537,45.75552179,142.8057051,159.7482316,234.893622,-47.7009693559,0.832538971654,47.7009693559
2438.0,TN,Knox County,0.239,105724,62861,10681,179266,59.0,35.1,5.9,152.0,441311.0,36.0613724,-83.9004592,0.0,0.0,234.0336183,412.4819762,76.172472921,1.32946045186,76.172472921
2439.0,TN,Lake County,0.396,1357,577,36,1970,68.9,29.3,1.9,2628.0,7690.0,36.319772,-89.48689933,132.4383876,132.4383876,132.4383876,264.0464266,-66.6716438956,1.1636397037,66.6716438956
2440.0,TN,Lauderdale County,0.142,4884,3656,138,8678,56.3,42.1,1.6,1503.0,27718.0,35.7618855,-89.6338635,69.22691789,69.22691789,69.22691789,322.3079375,81.8364058042,-1.42831472928,-81.8364058042
2441.0,TN,Lawrence County,0.613,12419,2821,418,15658,79.3,18.0,2.6,1127.0,42086.0,35.150485,-87.39664222,88.36266226,88.36266226,130.7733611,459.6516918,-52.19325996,0.910944233651,52.19325996
2442.0,TN,Lewis County,0.585,3579,890,132,4601,77.8,19.3,2.9,2303.0,11896.0,35.526554,-87.489057,69.40486378,100.2350243,100.2350243,420.0890379,54.1970099884,-0.945916269034,-54.1970099884
2443.0,TN,Lincoln County,0.59,10375,2550,345,13270,78.2,19.2,2.5,1338.0,33503.0,35.128058,-86.54846963,39.37583385,39.37583385,121.5507944,506.5486258,-53.842991799,0.939737486017,53.842991799
2444.0,TN,Loudon County,0.544,17588,4916,800,23304,75.5,21.1,3.5,985.0,49793.0,35.7293515,-84.31215,32.05629545,52.33238315,198.5685424,463.2075481,-57.043646409,0.99559944718,57.043646409
2447.0,TN,Macon County,0.693,6260,1071,159,7490,83.6,14.3,2.1,1711.0,22498.0,35.0853806,-85.5847476,40.5978443,40.5978443,157.277052,568.7848317,-46.1319434537,-0.805154303611,-46.1319434537
2448.0,TN,Madison County,0.156,21321,15438,1005,37764,56.5,40.9,2.6,594.0,98656.0,35.48289125,-86.775576,44.05619646,80.63551073,80.63551073,463.0156723,-81.0252024306,-1.41415655951,-81.0252024306
2449.0,TN,Marion County,0.448,7680,2829,323,10832,70.9,26.1,3.0,1478.0,28291.0,35.641956,-87.12306657,35.62062925,70.88309737,70.88309737,429.4133452,63.3845617445,1.10626929738,63.3845617445
2450.0,TN,Marshall County,0.466,8167,2848,387,11402,71.6,25.0,3.3,1413.0,30883.0,35.403007,-84.61294117,32.04547267,55.2935418,164.8670704,505.6588265,-62.2250404531,-1.08603183309,-62.2250404531
2451.0,TN,Maury County,0.392,23781,10026,1261,35068,67.8,28.6,3.6,675.0,81990.0,35.1815639,-88.5410423,119.0147374,119.0147374,119.0147374,410.1467266,-66.9209973887,1.16799174315,66.9209973887
2445.0,TN,Mcminn County,0.597,14673,3507,514,18694,78.5,18.8,2.8,948.0,52416.0,36.5227185,-85.9458835,46.76382571,81.11905308,81.11905308,442.0586731,-53.3446607288,0.931039968078,53.3446607288
2446.0,TN,Mcnairy County,0.597,7839,1847,349,10035,78.1,18.4,3.5,1556.0,26180.0,35.58304888,-88.83271588,103.3138576,103.3138576,103.3138576,359.239421,53.3446607288,-0.931039968078,-53.3446607288
2452.0,TN,Meigs County,0.575,3337,856,118,4311,77.4,19.9,2.7,2317.0,11698.0,35.43824133,-84.86861867,27.46397206,39.11536793,170.3701085,536.2970387,-54.9003678046,0.958192178746,54.9003678046
2453.0,TN,Monroe County,0.597,13361,3184,505,17050,78.4,18.7,2.9,1064.0,45133.0,35.4436808,-84.3102424,46.0992843,77.91492092,167.1712222,480.3620171,-53.3446607288,-0.931039968078,-53.3446607288
2454.0,TN,Montgomery County,0.185,32320,21686,3272,57278,56.4,37.9,5.7,343.0,184468.0,36.434902,-87.406617,0.0,63.00228613,63.00228613,346.4592712,-79.3388676023,-1.38472446446,-79.3388676023
2455.0,TN,Moore County,0.625,2325,496,105,2926,79.5,17.0,3.6,2737.0,6339.0,35.282767,-86.305403,60.60566613,60.60566613,110.8348668,507.7778121,-51.3178125465,0.895664793858,51.3178125465
2456.0,TN,Morgan County,0.657,5429,1053,182,6664,81.5,15.8,2.7,1734.0,21931.0,36.12706125,-84.59907775,63.33568286,63.33568286,194.8693734,456.0922243,-48.9285249172,-0.85396385795,-48.9285249172
2457.0,TN,Obion County,0.581,9525,2425,273,12223,77.9,19.8,2.2,1407.0,31340.0,36.35836525,-89.212756,144.5262091,144.5262091,144.5262091,266.7401079,-54.4790919109,0.950839527343,54.4790919109
2458.0,TN,Overton County,0.502,6055,1943,197,8195,73.9,23.7,2.5,1724.0,22190.0,36.36950438,-85.27620338,94.86402813,128.3407417,134.7030735,455.0032861,59.8675926167,-1.0448866064,-59.8675926167
2459.0,TN,Perry County,0.55,2167,597,91,2855,75.9,20.9,3.2,2610.0,7860.0,35.6905495,-87.8223285,90.06714372,111.6093882,111.6093882,388.3497193,-56.6329870308,-0.988432088926,-56.6329870308
2460.0,TN,Pickett County,0.569,2019,536,54,2609,77.4,20.5,2.1,2832.0,5100.0,36.552982,-85.162523,110.740867,125.7916624,148.5433693,432.236084,-55.3194778866,-0.965507029606,-55.3194778866
2461.0,TN,Polk County,0.59,5097,1252,171,6520,78.2,19.2,2.7,1998.0,16686.0,35.0965115,-84.5214518,31.92183923,58.12808382,131.1438294,518.5156027,-53.842991799,-0.939737486017,-53.842991799
2462.0,TN,Putnam County,0.45,18981,6847,1130,26958,70.4,25.4,4.1,742.0,73229.0,36.1555465,-85.5613925,66.84612373,108.2230208,108.2230208,487.9029327,63.2563160496,-1.10403098775,-63.2563160496
2463.0,TN,Rhea County,0.613,8650,1942,354,10946,79.0,17.7,3.2,1383.0,32247.0,35.6041795,-84.935832,46.45867555,51.69533886,178.0554743,520.9181606,-52.19325996,-0.910944233651,-52.19325996
2464.0,TN,Roane County,0.511,15863,4833,884,21580,73.5,22.4,4.2,930.0,53469.0,35.907313,-84.533716,55.08322459,59.61145798,203.5946371,470.7469889,59.2695377788,-1.03444858038,-59.2695377788
2465.0,TN,Robertson County,0.472,19393,6634,1015,27042,71.7,24.5,3.8,788.0,66931.0,36.50642475,-86.82059788,31.96833854,33.35148118,33.35148118,379.8927963,-61.8358006304,1.07923831661,61.8358006304
2466.0,TN,Rutherford County,0.261,64428,36627,5463,106518,60.5,34.4,5.1,242.0,274454.0,35.83636011,-86.41795467,0.0,51.76769997,51.76769997,456.4348293,74.8705931274,1.30673836299,74.8705931274
2467.0,TN,Scott County,0.718,6044,934,145,7123,84.9,13.1,2.0,1725.0,22173.0,36.43369217,-84.520517,69.3743364,69.3743364,202.8587086,421.6421799,44.1103973535,0.769871668182,44.1103973535
2468.0,TN,Sequatchie County,0.597,4434,1051,182,5667,78.2,18.5,3.2,2143.0,14423.0,35.2788805,-85.453486,29.81054446,29.81054446,157.1131991,562.4856811,-53.3446607288,0.931039968078,53.3446607288
2469.0,TN,Sevier County,0.617,28610,6293,1277,36180,79.1,17.4,3.5,626.0,92512.0,35.8459064,-83.5783942,36.16240455,37.62712297,213.8553417,400.4614012,51.9026119786,0.905871469411,51.9026119786
2470.0,TN,Shelby County,-0.277,114948,206640,10273,331861,34.6,62.3,3.2,50.0,940764.0,35.162871,-89.84732229,0.0,0.0,0.0,386.1592286,-106.08123663,1.85146685378,106.08123663
2471.0,TN,Smith County,0.512,5485,1688,237,7410,74.0,22.8,3.2,1869.0,19102.0,36.2365509,-85.9404041,33.42614011,73.9859358,73.9859358,460.6286436,-59.2028592018,1.03328481967,59.2028592018
2472.0,TN,Stewart County,0.5,3864,1222,197,5283,73.1,23.1,3.7,2224.0,13297.0,36.520409,-87.779265,34.71731546,97.54184244,97.54184244,316.732375,60.0,-1.0471975512,-60.0
2473.0,TN,Sullivan County,0.562,45577,11910,2373,59860,76.1,19.9,4.0,401.0,156786.0,36.4999342,-82.342369,0.0,148.199241,193.4128268,267.6989371,55.80577578,0.97399452899,55.80577578
2474.0,TN,Sumner County,0.45,50105,18153,2822,71080,70.5,25.5,3.9,377.0,166123.0,36.48054913,-86.46524475,0.0,40.21168264,40.21168264,406.687612,-63.2563160496,-1.10403098775,-63.2563160496
2475.0,TN,Tipton County,0.476,16893,5779,700,23372,72.3,24.7,3.0,843.0,61705.0,35.4752,-89.74475663,35.88495861,35.88495861,35.88495861,352.5356308,61.5755200851,1.07469556411,61.5755200851
2476.0,TN,Trousdale County,0.368,2099,943,100,3142,66.8,30.0,3.2,2617.0,7795.0,36.402012,-86.143252,29.13638022,59.58745042,59.58745042,435.0858265,-68.4076751284,1.19393916463,68.4076751284
2477.0,TN,Unicoi County,0.615,5666,1260,240,7166,79.1,17.6,3.3,1910.0,18235.0,36.09910667,-82.42070033,22.55044198,132.2201939,171.2907649,300.2542254,-52.0480797108,0.908410360293,52.0480797108
2478.0,TN,Union County,0.647,5024,1010,170,6204,81.0,16.3,2.7,1868.0,19127.0,36.28502067,-83.799506,26.42627805,26.42627805,259.4049684,392.731935,-49.6842052507,0.867152967861,49.6842052507
2479.0,TN,Van Buren County,0.53,1820,539,58,2417,75.3,22.3,2.3,2793.0,5628.0,35.677816,-85.434355,61.55517122,61.55517122,133.5808129,530.371836,57.9945451722,-1.01219576145,-57.9945451722
2480.0,TN,Warren County,0.442,9535,3535,495,13565,70.3,26.1,3.6,1174.0,39839.0,35.6746378,-85.7588592,62.25141234,78.27826554,108.2836941,512.513745,63.7684412103,-1.11296925798,-63.7684412103
2481.0,TN,Washington County,0.429,34179,13003,2229,49411,69.2,26.3,4.6,490.0,125094.0,36.2869108,-82.5165026,0.0,126.9967311,190.0914955,294.0873742,-64.5958856411,-1.12741088768,-64.5958856411
2482.0,TN,Wayne County,0.739,5034,717,91,5842,86.2,12.3,1.7,1982.0,16996.0,35.23868,-87.8442846,114.3468493,129.3904407,145.5360685,430.6844931,-42.3536995536,0.739211507612,42.3536995536
2483.0,TN,Weakley County,0.514,9001,2770,356,12127,74.2,22.8,2.9,1305.0,34793.0,36.29389629,-88.72453914,119.3091,161.4489573,161.4489573,290.1124638,-59.0693630069,1.03095487153,59.0693630069
2484.0,TN,White County,0.595,7657,1842,277,9776,78.3,18.8,2.8,1558.0,26082.0,35.87067025,-85.52847125,77.58115243,84.56034034,117.4030547,514.6687855,53.4873679008,0.933530678095,53.4873679008
2485.0,TN,Williamson County,0.355,68160,30992,5548,104700,65.1,29.6,5.3,330.0,192911.0,35.87501171,-86.85218129,0.0,37.98716854,37.98716854,425.8393605,69.2065556195,1.20788225952,69.2065556195
2486.0,TN,Wilson County,0.443,39304,14356,2626,56286,69.8,25.5,4.6,511.0,118961.0,36.1739485,-86.30398225,0.0,41.44155298,41.44155298,439.1474172,-63.7045498221,-1.1118541429,-63.7045498221
2487.0,TX,Anderson County,0.581,13165,3358,364,16887,78.0,19.9,2.1,880.0,58190.0,31.8173074,-95.6492276,66.22555692,123.1282565,123.1282565,144.2771331,-54.4790919109,0.950839527343,54.4790919109
2488.0,TX,Andrews County,0.627,3925,836,165,4926,79.7,17.0,3.4,2038.0,16117.0,32.370377,-102.523255,54.98240381,475.2535148,475.2535148,509.6055242,-51.1708668386,-0.893100107433,-51.1708668386
2489.0,TX,Angelina County,0.473,21666,7538,666,29870,72.5,25.2,2.3,650.0,87597.0,31.2797502,-94.5800014,130.4257153,144.3980453,187.1366437,187.1366437,-61.7707900876,-1.07810366859,-61.7707900876
2490.0,TX,Aransas County,0.504,7730,2458,279,10467,73.9,23.5,2.7,1652.0,23818.0,28.036015,-97.0730275,61.02224624,61.02224624,198.6106174,198.6106174,-59.735007389,-1.04257255764,-59.735007389
2491.0,TX,Archer County,0.795,3785,394,90,4269,88.7,9.2,2.1,2540.0,8735.0,33.58414275,-98.73847275,46.78805477,160.6383311,160.6383311,160.6383311,-37.344744354,-0.651788747293,-37.344744354
2492.0,TX,Armstrong County,0.84,924,70,23,1017,90.9,6.9,2.3,3061.0,1944.0,35.049184,-101.4093365,42.83427222,360.7486147,369.8244119,454.9310176,32.8598803789,-0.573513104423,-32.8598803789
2493.0,TX,Atascosa County,0.291,8598,4635,372,13605,63.2,34.1,2.8,1041.0,46446.0,28.9442521,-98.5095188,42.84424644,42.84424644,42.84424644,42.84424644,73.0821659544,-1.27552442039,-73.0821659544
